hostel_id,date,weekday,borrowed_books,avg_study_hours,exam_flag,festival_flag,hostel_capacity,threshold,high_demand
H08,2024-08-15,1,22,0.92,0,0,168,28.2,0
H08,2024-08-16,1,20,2.14,0,0,168,28.2,0
H08,2024-08-17,0,16,1.97,0,0,168,28.2,0
H08,2024-08-18,0,12,1.81,0,0,168,28.2,0
H08,2024-08-19,1,21,2.21,0,0,168,28.2,0
H08,2024-08-20,1,17,2.28,0,0,168,28.2,0
H08,2024-08-21,1,21,1.24,0,1,168,28.2,0
H08,2024-08-22,1,34,1.75,0,1,168,28.2,1
H08,2024-08-23,1,23,1.09,0,1,168,28.2,0
H08,2024-08-24,0,17,1.91,0,0,168,28.2,0
H08,2024-08-25,0,19,0.81,0,0,168,28.2,0
H08,2024-08-26,1,11,2.01,0,0,168,28.2,0
H08,2024-08-27,1,14,1.14,0,0,168,28.2,0
H08,2024-08-28,1,20,0.85,0,0,168,28.2,0
H08,2024-08-29,1,17,1.09,0,0,168,28.2,0
H08,2024-08-30,1,19,0.48,0,0,168,28.2,0
H08,2024-08-31,0,19,0.22,0,0,168,28.2,0
H08,2024-09-01,0,12,0.72,0,0,168,28.2,0
H08,2024-09-02,1,14,1.18,0,0,168,28.2,0
H08,2024-09-03,1,18,1.39,0,0,168,28.2,0
H08,2024-09-04,1,13,1.35,0,0,168,28.2,0
H08,2024-09-05,1,21,1.96,0,0,168,28.2,0
H08,2024-09-06,1,18,2.29,0,0,168,28.2,0
H08,2024-09-07,0,13,0.35,0,0,168,28.2,0
H08,2024-09-08,0,14,2.05,0,0,168,28.2,0
H08,2024-09-09,1,19,1.53,0,0,168,28.2,0
H08,2024-09-10,1,26,1.87,0,0,168,28.2,0
H08,2024-09-11,1,19,1.82,0,0,168,28.2,0
H08,2024-09-12,1,20,1.13,0,0,168,28.2,0
H08,2024-09-13,1,20,1.74,0,0,168,28.2,0
H08,2024-09-14,0,10,2.1,0,0,168,28.2,0
H08,2024-09-15,0,13,2.25,0,0,168,28.2,0
H08,2024-09-16,1,23,2.48,0,0,168,28.2,0
H08,2024-09-17,1,19,1.36,0,0,168,28.2,0
H08,2024-09-18,1,9,0.9,0,0,168,28.2,0
H08,2024-09-19,1,16,1.32,0,0,168,28.2,0
H08,2024-09-20,1,19,2.01,0,0,168,28.2,0
H08,2024-09-21,0,15,1.88,0,0,168,28.2,0
H08,2024-09-22,0,21,0.76,0,0,168,28.2,0
H08,2024-09-23,1,14,0.82,0,0,168,28.2,0
H08,2024-09-24,1,22,2.69,0,0,168,28.2,0
H08,2024-09-25,1,19,1.56,0,0,168,28.2,0
H08,2024-09-26,1,23,1.39,0,0,168,28.2,0
H08,2024-09-27,1,15,1.68,0,0,168,28.2,0
H08,2024-09-28,0,13,1.71,0,0,168,28.2,0
H08,2024-09-29,0,14,2.04,0,0,168,28.2,0
H08,2024-09-30,1,9,2.41,0,0,168,28.2,0
H08,2024-10-01,1,22,2.32,0,0,168,28.2,0
H08,2024-10-02,1,21,2.83,0,0,168,28.2,0
H08,2024-10-03,1,19,2.19,0,0,168,28.2,0
H08,2024-10-04,1,19,1.59,0,0,168,28.2,0
H08,2024-10-05,0,13,1.03,0,0,168,28.2,0
H08,2024-10-06,0,12,1.44,0,0,168,28.2,0
H08,2024-10-07,1,23,1.89,0,0,168,28.2,0
H08,2024-10-08,1,25,1.35,0,0,168,28.2,0
H08,2024-10-09,1,21,3.18,0,0,168,28.2,0
H08,2024-10-10,1,15,1.39,0,0,168,28.2,0
H08,2024-10-11,1,12,3.02,0,0,168,28.2,0
H08,2024-10-12,0,24,1.95,1,0,168,28.2,0
H08,2024-10-13,0,29,1.71,1,0,168,28.2,1
H08,2024-10-14,1,26,1.72,1,0,168,28.2,0
H08,2024-10-15,1,27,0.1,1,0,168,28.2,0
H08,2024-10-16,1,26,2.28,1,0,168,28.2,1
H08,2024-10-17,1,40,2.15,1,0,168,28.2,1
H08,2024-10-18,1,30,1.57,1,0,168,28.2,1
H08,2024-10-19,0,18,2.48,1,0,168,28.2,1
H08,2024-10-20,0,31,2.7,1,0,168,28.2,1
H08,2024-10-21,1,34,1.26,1,0,168,28.2,1
H08,2024-10-22,1,28,2.24,1,0,168,28.2,1
H08,2024-10-23,1,28,2.3,1,0,168,28.2,1
H08,2024-10-24,1,32,2.12,1,0,168,28.2,1
H08,2024-10-25,1,25,2.67,1,0,168,28.2,1
H08,2024-10-26,0,16,2.49,0,0,168,28.2,0
H08,2024-10-27,0,13,1.36,0,0,168,28.2,0
H08,2024-10-28,1,14,2.31,0,0,168,28.2,0
H08,2024-10-29,1,18,2.23,0,0,168,28.2,0
H08,2024-10-30,1,10,2.51,0,0,168,28.2,0
H08,2024-10-31,1,18,1.87,0,0,168,28.2,0
H08,2024-11-01,1,16,1.48,0,0,168,28.2,0
H08,2024-11-02,0,12,1.57,0,0,168,28.2,0
H08,2024-11-03,0,14,2.27,0,0,168,28.2,0
H08,2024-11-04,1,22,0.68,0,0,168,28.2,0
H08,2024-11-05,1,23,3.05,0,0,168,28.2,0
H08,2024-11-06,1,9,2.2,0,0,168,28.2,0
H08,2024-11-07,1,26,2.33,0,0,168,28.2,0
H08,2024-11-08,1,19,1.68,0,0,168,28.2,0
H08,2024-11-09,0,21,1.37,0,0,168,28.2,0
H08,2024-11-10,0,15,1.51,0,0,168,28.2,0
H08,2024-11-11,1,13,1.88,0,0,168,28.2,0
H08,2024-11-12,1,20,1.29,0,0,168,28.2,0
H08,2024-11-13,1,19,0.97,0,0,168,28.2,0
H08,2024-11-14,1,26,2.75,0,0,168,28.2,0
H08,2024-11-15,1,19,2.44,0,0,168,28.2,0
H08,2024-11-16,0,12,1.52,0,0,168,28.2,0
H08,2024-11-17,0,12,2.12,0,0,168,28.2,0
H08,2024-11-18,1,26,1.73,0,0,168,28.2,0
H08,2024-11-19,1,22,2.55,0,0,168,28.2,0
H08,2024-11-20,1,26,0.88,0,0,168,28.2,0
H08,2024-11-21,1,17,1.16,0,0,168,28.2,0
H08,2024-11-22,1,19,1.55,0,0,168,28.2,0
H08,2024-11-23,0,16,2.02,0,0,168,28.2,0
H08,2024-11-24,0,25,1.63,0,0,168,28.2,0
H08,2024-11-25,1,22,1.68,0,0,168,28.2,0
H08,2024-11-26,1,22,2.18,0,0,168,28.2,0
H08,2024-11-27,1,32,1.76,0,0,168,28.2,1
H08,2024-11-28,1,18,1.35,0,0,168,28.2,0
H08,2024-11-29,1,11,1.33,0,0,168,28.2,0
H08,2024-11-30,0,16,1.82,0,0,168,28.2,0
H08,2024-12-01,0,10,1.58,0,0,168,28.2,0
H08,2024-12-02,1,7,1.19,0,0,168,28.2,0
H08,2024-12-03,1,20,1.7,0,0,168,28.2,0
H08,2024-12-04,1,25,1.4,0,0,168,28.2,0
H08,2024-12-05,1,14,1.54,0,0,168,28.2,0
H08,2024-12-06,1,23,1.71,0,0,168,28.2,0
H08,2024-12-07,0,18,0.75,0,0,168,28.2,0
H08,2024-12-08,0,14,2.22,0,0,168,28.2,0
H08,2024-12-09,1,30,1.41,0,0,168,28.2,1
H08,2024-12-10,1,17,0.63,0,0,168,28.2,0
H08,2024-12-11,1,19,2.37,0,0,168,28.2,0
H08,2024-12-12,1,17,1.98,0,0,168,28.2,0
H08,2024-12-13,1,22,1.73,0,0,168,28.2,0
H08,2024-12-14,0,18,2.23,0,0,168,28.2,0
H08,2024-12-15,0,15,1.55,0,0,168,28.2,0
H08,2024-12-16,1,25,0.69,0,0,168,28.2,0
H08,2024-12-17,1,22,1.96,0,0,168,28.2,0
H08,2024-12-18,1,21,1.67,0,0,168,28.2,0
H08,2024-12-19,1,16,1.57,0,0,168,28.2,0
H08,2024-12-20,1,25,1.72,0,0,168,28.2,0
H08,2024-12-21,0,18,1.89,0,0,168,28.2,0
H08,2024-12-22,0,22,1.44,0,0,168,28.2,0
H08,2024-12-23,1,15,2.55,0,0,168,28.2,0
H08,2024-12-24,1,33,1.08,0,0,168,28.2,1
H08,2024-12-25,1,16,0.1,0,0,168,28.2,0
H08,2024-12-26,1,26,1.32,0,0,168,28.2,0
H08,2024-12-27,1,16,1.42,0,0,168,28.2,0
H08,2024-12-28,0,24,2.55,0,0,168,28.2,0
H08,2024-12-29,0,14,1.88,0,0,168,28.2,0
H08,2024-12-30,1,18,2.5,0,0,168,28.2,0
